SPE00156270,20080828,TMIN,81,,,E
SPE00156270,20080829,TMIN,87,,,E
SPE00156270,20080830,TMIN,101,,,E
SPE00156270,20080831,TMIN,72,,,E
SPE00156270,20080801,PRCP,3,,,E
SPE00156270,20080802,PRCP,0,,,E
SPE00156270,20080803,PRCP,0,,,E
SPE00156270,20080804,PRCP,0,,,E
SPE00156270,20080805,PRCP,10,,,E
SPE00156270,20080806,PRCP,45,,,E
SPE00156270,20080807,PRCP,0,,,E
SPE00156270,20080808,PRCP,0,,,E
SPE00156270,20080809,PRCP,0,,,E
SPE00156270,20080810,PRCP,0,,,E
SPE00156270,20080811,PRCP,4,,,E
SPE00156270,20080812,PRCP,0,,,E
SPE00156270,20080813,PRCP,0,,,E
SPE00156270,20080814,PRCP,53,,,E
SPE00156270,20080815,PRCP,67,,,E
SPE00156270,20080816,PRCP,0,,,E
SPE00156270,20080817,PRCP,0,,,E
SPE00156270,20080818,PRCP,0,,,E
SPE00156270,20080819,PRCP,0,,,E
SPE00156270,20080820,PRCP,0,,,E
SPE00156270,20080821,PRCP,0,,,E
SPE00156270,20080822,PRCP,154,,,E
SPE00156270,20080823,PRCP,0,,,E
SPE00156270,20080824,PRCP,0,,,E
SPE00156270,20080825,PRCP,0,,,E
SPE00156270,20080826,PRCP,48,,,E
SPE00156270,20080827,PRCP,3,,,E
SPE00156270,20080828,PRCP,0,,,E
SPE00156270,20080829,PRCP,0,,,E
SPE00156270,20080830,PRCP,0,,,E
SPE00156270,20080831,PRCP,98,,,E
SPE00156270,20080901,TMAX,135,,,E
SPE00156270,20080902,TMAX,132,,,E
SPE00156270,20080903,TMAX,136,,,E
SPE00156270,20080904,TMAX,130,,,E
SPE00156270,20080905,TMAX,118,,,E
SPE00156270,20080906,TMAX,80,,,E
SPE00156270,20080907,TMAX,84,,,E
SPE00156270,20080908,TMAX,133,,,E
SPE00156270,20080909,TMAX,153,,,E
SPE00156270,20080910,TMAX,176,,,E
SPE00156270,20080911,TMAX,142,,,E
SPE00156270,20080912,TMAX,27,,,E
SPE00156270,20080913,TMAX,9,,,E
SPE00156270,20080914,TMAX,38,,,E
SPE00156270,20080915,TMAX,77,,,E
SPE00156270,20080916,TMAX,122,,,E
SPE00156270,20080917,TMAX,128,,,E
SPE00156270,20080918,TMAX,127,,,E
SPE00156270,20080919,TMAX,91,,,E
